time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.4200000000000001,8.57065874142e-05,-0.00197820263281,10.2115964993,6.27419145414,6.28033605086,0.0,0.00241349889362,-0.0176996521721,0.964792193362,-0.0243524102735,-0.0225345386295,0.0,471.3676185624309,471.3667039581772,472.3001672862958,472.23826455693603
0.4400000000000001,0.000140192578668,-0.00235181695587,10.2311118758,6.27370802445,6.27989125233,0.0,0.00303510023176,-0.0196617801335,0.98674545752,-0.0270425817998,-0.0191016857834,0.0,426.85701638324457,427.7348034375177,426.7564603143089,426.0670016357946
0.46000000000000013,0.000208490099899,-0.00276690559448,10.2511904989,6.27316717304,6.27955404122,0.0,0.0037946518913,-0.0218470837278,1.02111685235,-0.0270640875211,-0.00963357026592,0.0,437.13384130065725,439.494180211059,439.34048333949636,439.3349553091132
0.48000000000000015,0.000293091677097,-0.0032278729617,10.2720489153,6.27262955856,6.27936994855,0.0,0.00466550582855,-0.0242496529942,1.06472479271,-0.0297723214778,-0.0054914131436,0.0,447.52216661200623,448.5324994078644,447.42156784000133,446.7595209000695
0.5000000000000001,0.000394793545524,-0.00373608325545,10.2935807445,6.27208099215,6.2793327209,0.0,0.00550468101413,-0.026571376381,1.08845812107,-0.0394552989358,-0.0175413602068,0.0,430.1064252945503,427.03428248414775,430.2267700073218,427.7601360910633
0.5200000000000001,0.000515680089067,-0.0042986194152,10.3161891971,6.27129351981,6.27898203061,0.0,0.00658397334016,-0.0296822395939,1.17238713988,-0.0412628587516,-0.0170180688,0.0,482.6751196259924,482.79366574233103,484.86574303678333,484.45758561261505
0.5400000000000001,0.000656942375482,-0.00491937599236,10.3399546133,6.27046952009,6.27869491765,0.0,0.00754225530131,-0.0323934181222,1.20415448235,-0.0396770106877,-0.0273377990319,0.0,437.9551267073923,435.37285061313435,436.6113561131093,437.0071226221263
0.5600000000000002,0.000819012809192,-0.00559903229427,10.3645753447,6.26967986185,6.2781514422,0.0,0.00866478806976,-0.035572212068,1.25791865786,-0.0368906246575,-0.0298992574342,0.0,457.3796197456862,456.7671183904979,457.14252969750095,457.80730984863715
0.5800000000000002,0.00100761834327,-0.00635155142021,10.3908127751,6.26895250447,6.27755382301,0.0,0.0101957653385,-0.0396797005264,1.36582438196,-0.0414633930137,-0.0307547781554,0.0,504.4928590167678,504.307363277492,504.5472003289875,503.5554668169172
0.6000000000000002,0.00122404007415,-0.00717675421403,10.4183878236,6.26813284446,6.27694191821,0.0,0.0114464077494,-0.042840578856,1.3916804665,-0.0458469647704,-0.0332809444152,0.0,431.2083667965442,430.56739949004725,432.76332442393345,431.65411263564306
0.6200000000000002,0.00146611575484,-0.00806526437365,10.446365004,6.26721916384,6.27630677041,0.0,0.0127611603195,-0.0460104371052,1.40603757708,-0.0432940522792,-0.0410874920724,0.0,421.9111768444362,419.8839946750927,419.5580119905609,420.2210037721289
0.6400000000000002,0.00174085726011,-0.00903077805294,10.4753609209,6.26635907093,6.27548837965,0.0,0.0147129902078,-0.0505409308248,1.49355410905,-0.03989166054,-0.0384955497702,0.0,486.9397808810044,487.5203361973181,487.3182713658872,488.07971606325566
0.6600000000000003,0.00205104941116,-0.0100764270142,10.5053396371,6.2655728868,6.27473219768,0.0,0.016306224897,-0.0540239653049,1.50431751091,-0.0447184771413,-0.0437355916993,0.0,417.6156714554954,416.24149733279626,417.9470077699917,416.68221102612034
0.6800000000000003,0.00239995721998,-0.0112043762837,10.5361587699,6.26481976365,6.2738838464,0.0,0.0185845559852,-0.0587709616431,1.57759576682,-0.0279109552388,-0.0364746612729,0.0,474.24593208251036,475.91502669993065,473.8230055620547,477.6823173503279
0.7000000000000003,0.00278938295772,-0.0124148133093,10.5676549647,6.26428540961,6.27315456594,0.0,0.0203580177888,-0.0622727409132,1.57202371426,-0.0348196550393,-0.0371269947921,0.0,400.51512512625254,400.3363432619686,402.06622217344943,400.18389805881554
0.7200000000000003,0.00322233841468,-0.0137088716188,10.5997045075,6.26365822311,6.27241204145,0.0,0.0229375279069,-0.067133090035,1.63293056395,-0.0465845683343,-0.0373025116532,0.0,464.89560511382433,464.8537720480589,465.8344909552199,463.0661187898842
0.7400000000000003,0.00371045515033,-0.0151047614691,10.6331263434,6.26276688476,6.27167303495,0.0,0.025874145658,-0.0724558950021,1.70925303477,-0.0376009142918,-0.0410558380053,0.0,479.02503759373275,478.16755259567157,477.24935406224046,479.3007112022462
0.7600000000000003,0.00425111493802,-0.0165949883698,10.6673621424,6.26201608905,6.27088086586,0.0,0.0281918331111,-0.0765667950616,1.71432685639,-0.0391646140111,-0.0486647364452,0.0,413.07436019486505,411.0555696901388,412.3845887055268,411.9692409670935
0.7800000000000004,0.00485133437351,-0.0181889189912,10.7026427673,6.2612335318,6.26993353294,0.0,0.0318301104382,-0.0828262670812,1.81373564168,-0.0379521594506,-0.0558705414958,0.0,499.01895695194116,497.43741090988516,498.32085057268165,498.5860600767878
0.8000000000000004,0.00552053701047,-0.0198994487384,10.7394148441,6.26047448867,6.2688795093,0.0,0.0350901532578,-0.0882267076401,1.86347203502,-0.0379409210774,-0.0446111286271,0.0,455.0948721714727,457.78835689505587,454.1880505867786,454.1900962241106
0.8200000000000004,0.00625654469937,-0.0217182852167,10.7771124895,6.2597163639,6.268004049,0.0,0.0385106156317,-0.09365694019,1.90629250567,-0.0367630827555,-0.0504011680948,0.0,449.9906577478142,448.58131921400224,448.82951572951714,449.11550799031403
0.8400000000000004,0.00706356074069,-0.023648321283,10.8156997997,6.25899145408,6.26699677347,0.0,0.0421909885008,-0.0993466664363,1.95243851295,-0.0322129543876,-0.0516241359929,0.0,451.414126587169,451.1164220811793,452.89028368861074,453.9862168339558
0.8600000000000004,0.0079448593652,-0.0256912695737,10.8551008691,6.25835145959,6.26597510623,0.0,0.0459388739497,-0.104948162631,1.98766842486,-0.0292924758626,-0.046973225812,0.0,442.07197211784074,443.21839464831817,441.7400659912813,442.4615285413234
0.8800000000000004,0.00890014986739,-0.0278429242862,10.8950130013,6.25778823368,6.26505725563,0.0,0.0495901762693,-0.110217308619,2.00354479936,-0.0360190811632,-0.0403984389997,0.0,423.1211964911116,424.81436385665097,424.7449689354155,423.0105639670543
0.9000000000000005,0.00994109558573,-0.0301161197805,10.9358316063,6.25711865906,6.26425352493,0.0,0.0545043955647,-0.117102240819,2.07831569586,-0.0259387040832,-0.0433098246901,0.0,477.43764950001486,476.7701198660547,478.3541032581463,480.6508284759222
0.9200000000000005,0.0110765494856,-0.0325206324626,10.977831161,6.25660116413,6.26338746677,0.0,0.0590409944235,-0.123349027391,2.12163977728,-0.0275381782084,-0.0427838391442,0.0,450.4527629208025,450.5793266145023,450.49262675556287,450.1043586870728
